word,freqlivres,freqfilms,ratio,zipf_livres,zipf_films,cgrams,tier
mousseline,4.1900,0.3600,11.3514,3.6222,2.5563,NOM,intermediaire
brousse,10.8800,0.9500,11.3438,4.0366,2.9777,NOM,intermediaire
liasse,7.3600,0.6400,11.3385,3.8669,2.8062,NOM,intermediaire
dénuder,1.0100,0.0800,11.3333,3.0043,1.9031,VER,intermediaire
graillon,1.0100,0.0800,11.3333,3.0043,1.9031,NOM,intermediaire
somnoler,1.3500,0.1100,11.3333,3.1303,2.0414,VER,intermediaire
spleen,1.3500,0.1100,11.3333,3.1303,2.0414,NOM,intermediaire
sépulcre,1.0100,0.0800,11.3333,3.0043,1.9031,NOM,intermediaire
traversant,1.0100,0.0800,11.3333,3.0043,1.9031,ADJ,intermediaire
ébéniste,1.3500,0.1100,11.3333,3.1303,2.0414,NOM,intermediaire
astrakan,1.6900,0.1400,11.3333,3.2279,2.1461,NOM,intermediaire
lippe,1.6900,0.1400,11.3333,3.2279,2.1461,NOM,intermediaire
tassé,1.6900,0.1400,11.3333,3.2279,2.1461,ADJ,intermediaire
mansuétude,2.0300,0.1700,11.3333,3.3075,2.2304,NOM,intermediaire
ronronner,2.0300,0.1700,11.3333,3.3075,2.2304,VER,intermediaire
récitation,2.0300,0.1700,11.3333,3.3075,2.2304,NOM,intermediaire
tronçon,2.0300,0.1700,11.3333,3.3075,2.2304,NOM,intermediaire
réverbère,4.8600,0.4200,11.3256,3.6866,2.6232,NOM,intermediaire
vénération,2.7000,0.2300,11.2917,3.4314,2.3617,NOM,intermediaire
gaîté,6.2800,0.5500,11.2321,3.7980,2.7404,NOM,intermediaire
végétation,8.8500,0.7800,11.2152,3.9469,2.8921,NOM,intermediaire
falot,1.5600,0.1300,11.2143,3.1931,2.1139,"ADJ, NOM",intermediaire
tumulte,12.0900,1.0700,11.2037,4.0824,3.0294,NOM,debutant
bordure,11.6200,1.0300,11.1827,4.0652,3.0128,NOM,debutant
transmutation,1.2200,0.1000,11.1818,3.0864,2.0000,NOM,intermediaire
trépidation,1.2200,0.1000,11.1818,3.0864,2.0000,NOM,intermediaire
garnir,1.8900,0.1600,11.1765,3.2765,2.2041,VER,intermediaire
niaiserie,1.8900,0.1600,11.1765,3.2765,2.2041,NOM,intermediaire
raideur,7.0300,0.6200,11.1746,3.8470,2.7924,NOM,intermediaire
socle,7.9100,0.7000,11.1549,3.8982,2.8451,NOM,intermediaire
inexorable,3.7800,0.3300,11.1471,3.5775,2.5185,ADJ,intermediaire
cloporte,1.5500,0.1300,11.1429,3.1903,2.1139,NOM,intermediaire
domestiquer,0.8800,0.0700,11.1250,2.9445,1.8451,VER,intermediaire
estourbir,0.8800,0.0700,11.1250,2.9445,1.8451,VER,intermediaire
facétieux,0.8800,0.0700,11.1250,2.9445,1.8451,ADJ,intermediaire
incisif,0.8800,0.0700,11.1250,2.9445,1.8451,ADJ,intermediaire
louage,0.8800,0.0700,11.1250,2.9445,1.8451,NOM,intermediaire
vieillissant,0.8800,0.0700,11.1250,2.9445,1.8451,ADJ,intermediaire
écluser,0.8800,0.0700,11.1250,2.9445,1.8451,VER,intermediaire
étinceler,0.8800,0.0700,11.1250,2.9445,1.8451,VER,intermediaire
éventer,0.8800,0.0700,11.1250,2.9445,1.8451,VER,intermediaire
béret,13.3100,1.1900,11.1000,4.1242,3.0755,NOM,debutant
fonte,8.3100,0.7400,11.0933,3.9196,2.8692,NOM,intermediaire
résigné,5.2000,0.4600,11.0851,3.7160,2.6628,"ADJ, NOM",intermediaire
rafale,8.8500,0.7900,11.0750,3.9469,2.8976,NOM,intermediaire
hausser,4.8600,0.4300,11.0682,3.6866,2.6335,VER,intermediaire
infatigable,3.3100,0.2900,11.0667,3.5198,2.4624,ADJ,intermediaire
motte,2.9700,0.2600,11.0370,3.4728,2.4150,NOM,intermediaire
appréhension,8.9200,0.8000,11.0247,3.9504,2.9031,NOM,intermediaire
servitude,4.7300,0.4200,11.0233,3.6749,2.6232,NOM,intermediaire
affairiste,0.2100,0.0100,11.0000,2.3222,1.0000,"ADJ, NOM",expert
avaricieux,0.2100,0.0100,11.0000,2.3222,1.0000,"ADJ, NOM",expert
pleurard,0.2100,0.0100,11.0000,2.3222,1.0000,"ADJ, NOM",expert
sociétaire,0.2100,0.0100,11.0000,2.3222,1.0000,"ADJ, NOM",expert
tatar,0.2100,0.0100,11.0000,2.3222,1.0000,"ADJ, NOM",expert
andouillette,0.5400,0.0400,11.0000,2.7324,1.6021,NOM,intermediaire
aspiré,0.5400,0.0400,11.0000,2.7324,1.6021,ADJ,intermediaire
assouplissement,0.5400,0.0400,11.0000,2.7324,1.6021,NOM,intermediaire
basculant,0.5400,0.0400,11.0000,2.7324,1.6021,ADJ,intermediaire
braque,1.4200,0.1200,11.0000,3.1523,2.0792,"ADJ, NOM",intermediaire
bravade,1.4200,0.1200,11.0000,3.1523,2.0792,NOM,intermediaire
cerne,1.4200,0.1200,11.0000,3.1523,2.0792,NOM,intermediaire
cinglant,0.5400,0.0400,11.0000,2.7324,1.6021,ADJ,intermediaire
cracra,0.5400,0.0400,11.0000,2.7324,1.6021,ADJ,intermediaire
déconfit,0.5400,0.0400,11.0000,2.7324,1.6021,ADJ,intermediaire
délasser,0.5400,0.0400,11.0000,2.7324,1.6021,VER,intermediaire
déloquer,0.5400,0.0400,11.0000,2.7324,1.6021,VER,intermediaire
désaffection,0.5400,0.0400,11.0000,2.7324,1.6021,NOM,intermediaire
désarmant,0.5400,0.0400,11.0000,2.7324,1.6021,ADJ,intermediaire
effriter,0.5400,0.0400,11.0000,2.7324,1.6021,VER,intermediaire
ferré,0.5400,0.0400,11.0000,2.7324,1.6021,ADJ,intermediaire
flagornerie,0.5400,0.0400,11.0000,2.7324,1.6021,NOM,intermediaire
granuleux,0.5400,0.0400,11.0000,2.7324,1.6021,ADJ,intermediaire
géographe,0.5400,0.0400,11.0000,2.7324,1.6021,NOM,intermediaire
homérique,0.5400,0.0400,11.0000,2.7324,1.6021,ADJ,intermediaire
manutention,0.5400,0.0400,11.0000,2.7324,1.6021,NOM,intermediaire
oursin,0.5400,0.0400,11.0000,2.7324,1.6021,NOM,intermediaire
perpétuation,0.5400,0.0400,11.0000,2.7324,1.6021,NOM,intermediaire
placarder,0.5400,0.0400,11.0000,2.7324,1.6021,VER,intermediaire
pourfendre,0.5400,0.0400,11.0000,2.7324,1.6021,VER,intermediaire
prémunir,0.5400,0.0400,11.0000,2.7324,1.6021,VER,intermediaire
pétrifier,0.5400,0.0400,11.0000,2.7324,1.6021,VER,intermediaire
ratière,1.4200,0.1200,11.0000,3.1523,2.0792,NOM,intermediaire
renaissant,0.5400,0.0400,11.0000,2.7324,1.6021,ADJ,intermediaire
sidéré,0.5400,0.0400,11.0000,2.7324,1.6021,ADJ,intermediaire
soutènement,0.5400,0.0400,11.0000,2.7324,1.6021,NOM,intermediaire
tabler,0.5400,0.0400,11.0000,2.7324,1.6021,VER,intermediaire
véloce,0.5400,0.0400,11.0000,2.7324,1.6021,ADJ,intermediaire
minceur,2.3000,0.2000,11.0000,3.3617,2.3010,NOM,intermediaire
inépuisable,7.5700,0.6800,10.9855,3.8791,2.8325,ADJ,intermediaire
archiduc,4.0500,0.3600,10.9730,3.6075,2.5563,NOM,intermediaire
voûte,18.8500,1.7100,10.9651,4.2753,3.2330,NOM,debutant
cantonnier,1.9600,0.1700,10.9444,3.2923,2.2304,NOM,intermediaire
officine,1.9600,0.1700,10.9444,3.2923,2.2304,NOM,intermediaire
orangé,1.9600,0.1700,10.9444,3.2923,2.2304,ADJ,intermediaire
tiède,36.6900,3.3500,10.9226,4.5645,3.5250,ADJ,debutant
grimaçant,1.6200,0.1400,10.8667,3.2095,2.1461,ADJ,intermediaire
sonatine,1.6200,0.1400,10.8667,3.2095,2.1461,NOM,intermediaire
badaud,0.7500,0.0600,10.8571,2.8751,1.7782,"ADJ, NOM",intermediaire
arrivant,2.1600,0.1900,10.8500,3.3345,2.2788,NOM,intermediaire
tapisserie,9.7300,0.8900,10.8222,3.9881,2.9494,NOM,intermediaire
bourguignon,2.9100,0.2600,10.8148,3.4639,2.4150,"ADJ, NOM",intermediaire
sangloter,3.4500,0.3100,10.8125,3.5378,2.4914,VER,intermediaire
devanture,5.0700,0.4600,10.8085,3.7050,2.6628,NOM,intermediaire
fourneau,12.3000,1.1300,10.7982,4.0899,3.0531,NOM,debutant
végétal,3.9800,0.3600,10.7838,3.5999,2.5563,"ADJ, NOM",intermediaire
métropole,10.3400,0.9500,10.7812,4.0145,2.9777,NOM,intermediaire
veulerie,2.3600,0.2100,10.7727,3.3729,2.3222,NOM,intermediaire
fraîcheur,35.0000,3.2400,10.7723,4.5441,3.5105,NOM,debutant
incommensurable,1.8200,0.1600,10.7647,3.2601,2.2041,ADJ,intermediaire
cafeteria,1.2800,0.1100,10.7500,3.1072,2.0414,NOM,intermediaire
jacquard,1.2800,0.1100,10.7500,3.1072,2.0414,NOM,intermediaire
gogues,2.5700,0.2300,10.7500,3.4099,2.3617,NOM,intermediaire
indignation,15.6800,1.4500,10.7466,4.1953,3.1614,NOM,debutant
verrière,4.6000,0.4200,10.7209,3.6628,2.6232,"ADJ, NOM",intermediaire
conditionnel,0.7400,0.0600,10.7143,2.8692,1.7782,NOM,intermediaire
dépiauter,0.7400,0.0600,10.7143,2.8692,1.7782,VER,intermediaire
effarouché,0.7400,0.0600,10.7143,2.8692,1.7782,ADJ,intermediaire
marasquin,0.7400,0.0600,10.7143,2.8692,1.7782,NOM,intermediaire
militantisme,0.7400,0.0600,10.7143,2.8692,1.7782,NOM,intermediaire
rognon,0.7400,0.0600,10.7143,2.8692,1.7782,NOM,intermediaire
tournemain,0.7400,0.0600,10.7143,2.8692,1.7782,NOM,intermediaire
épiloguer,0.7400,0.0600,10.7143,2.8692,1.7782,VER,intermediaire
articulé,1.4900,0.1300,10.7143,3.1732,2.1139,"ADJ, NOM",intermediaire
décomposé,1.4900,0.1300,10.7143,3.1732,2.1139,ADJ,intermediaire
encoche,1.4900,0.1300,10.7143,3.1732,2.1139,NOM,intermediaire
ébahi,1.4900,0.1300,10.7143,3.1732,2.1139,ADJ,intermediaire
bébête,2.7700,0.2500,10.6923,3.4425,2.3979,ADJ,intermediaire
pochoir,0.9500,0.0800,10.6667,2.9777,1.9031,NOM,intermediaire
rustine,0.9500,0.0800,10.6667,2.9777,1.9031,NOM,intermediaire
échauffourée,0.9500,0.0800,10.6667,2.9777,1.9031,NOM,intermediaire
engageant,2.2300,0.2000,10.6667,3.3483,2.3010,ADJ,intermediaire
imbécillité,2.2300,0.2000,10.6667,3.3483,2.3010,NOM,intermediaire
terrine,2.2300,0.2000,10.6667,3.3483,2.3010,NOM,intermediaire
buste,21.6200,2.0200,10.6552,4.3349,3.3054,NOM,debutant
lassitude,16.8200,1.5700,10.6519,4.2258,3.1959,NOM,debutant
bachot,3.1800,0.2900,10.6333,3.5024,2.4624,NOM,intermediaire
châsse,3.1800,0.2900,10.6333,3.5024,2.4624,NOM,intermediaire
floraison,3.1800,0.2900,10.6333,3.5024,2.4624,NOM,intermediaire
acajou,7.4300,0.6900,10.6286,3.8710,2.8388,"ADJ, NOM",intermediaire
écaille,6.1500,0.5700,10.6207,3.7889,2.7559,NOM,intermediaire
flegme,2.4300,0.2200,10.6087,3.3856,2.3424,NOM,intermediaire
tressaillir,4.1200,0.3800,10.5897,3.6149,2.5798,VER,intermediaire
soixantaine,4.5300,0.4200,10.5581,3.6561,2.6232,NOM,intermediaire
indécision,1.8900,0.1700,10.5556,3.2765,2.2304,NOM,intermediaire
anatomique,1.1500,0.1000,10.5455,3.0607,2.0000,ADJ,intermediaire
biler,1.1500,0.1000,10.5455,3.0607,2.0000,VER,intermediaire
dominical,1.1500,0.1000,10.5455,3.0607,2.0000,ADJ,intermediaire
désarroi,13.9900,1.3200,10.5263,4.1458,3.1206,NOM,debutant
accort,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
acculé,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
affinement,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
affublé,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
agace,0.4100,0.0300,10.5000,2.6128,1.4771,NOM,expert
agrémenter,0.4100,0.0300,10.5000,2.6128,1.4771,VER,expert
akvavit,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
alternant,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
américano,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
angström,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
anoblir,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
apeurer,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
aplatissement,0.4100,0.0300,10.5000,2.6128,1.4771,NOM,expert
apurer,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
aseptique,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
attifer,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
autarcique,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
axial,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
bafouillant,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
barbette,0.2000,0.0100,10.5000,2.3010,1.0000,"ADJ, NOM",expert
bayer,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
bilharziose,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
bolée,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
bondrée,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
boulevardier,0.2000,0.0100,10.5000,2.3010,1.0000,"ADJ, NOM",expert
boursoufler,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
bushi,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
buvant,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
bénignité,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
bésicles,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
cachotterie,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
cahoter,0.4100,0.0300,10.5000,2.6128,1.4771,VER,expert
caillebotis,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
calamiteux,0.4100,0.0300,10.5000,2.6128,1.4771,ADJ,expert
calomel,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
carde,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
cardeur,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
carnavalesque,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
cassolette,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
ceindre,0.4100,0.0300,10.5000,2.6128,1.4771,VER,expert
cellular,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
charpenté,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
chouan,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
chômé,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
ciseler,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
clinicien,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
clochardisation,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
collectiviste,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
colleter,0.4100,0.0300,10.5000,2.6128,1.4771,VER,expert
commençant,0.2000,0.0100,10.5000,2.3010,1.0000,"ADJ, NOM",expert
condescendre,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
cornac,0.4100,0.0300,10.5000,2.6128,1.4771,NOM,expert
coudé,0.4100,0.0300,10.5000,2.6128,1.4771,ADJ,expert
coudée,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
croupissant,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
culpabilisation,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
césar,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
desseller,0.4100,0.0300,10.5000,2.6128,1.4771,VER,expert
diane,0.4100,0.0300,10.5000,2.6128,1.4771,NOM,expert
dissipateur,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
ducasse,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
dugong,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
débagouler,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
débours,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
décalogue,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
décorner,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
décrotter,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
défloration,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
délayage,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
démantibuler,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
embouti,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
embrouillement,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
embusquer,0.4100,0.0300,10.5000,2.6128,1.4771,VER,expert
emmancher,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
empanaché,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
empuantir,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
engendrement,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
englué,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
engoncé,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
enlacement,0.4100,0.0300,10.5000,2.6128,1.4771,NOM,expert
escarpement,0.4100,0.0300,10.5000,2.6128,1.4771,NOM,expert
estocade,0.4100,0.0300,10.5000,2.6128,1.4771,NOM,expert
estompe,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
explicatif,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
fayoter,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
ferrailler,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
fifrelin,0.4100,0.0300,10.5000,2.6128,1.4771,NOM,expert
filocher,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
forcir,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
formide,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
fouettement,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
foufounette,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
friper,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
frottin,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
giboyeux,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
glose,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
gnafron,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
gnostique,0.2000,0.0100,10.5000,2.3010,1.0000,"ADJ, NOM",expert
godelureau,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
grume,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
guêtre,0.4100,0.0300,10.5000,2.6128,1.4771,NOM,expert
hagiographie,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
hanap,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
harnois,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
hyperbolique,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
hérisser,0.4100,0.0300,10.5000,2.6128,1.4771,VER,expert
immuabilité,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
improvisateur,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
impétrant,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
indiscuté,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
industrialisation,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
inflexibilité,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
insincérité,0.4100,0.0300,10.5000,2.6128,1.4771,NOM,expert
intellectualisme,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
intestat,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
irrésolution,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
jalouser,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
jambage,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
kapout,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
kroumir,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
ladre,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
landais,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
larmichette,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
laçage,0.4100,0.0300,10.5000,2.6128,1.4771,NOM,expert
ligotage,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
malinois,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
marri,0.4100,0.0300,10.5000,2.6128,1.4771,ADJ,expert
merluche,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
minicassette,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
mobilisateur,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
mortaiser,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
mortifère,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
mousqueterie,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
mouvance,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
muflée,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
mulâtresse,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
méchoui,0.4100,0.0300,10.5000,2.6128,1.4771,NOM,expert
mélèze,0.4100,0.0300,10.5000,2.6128,1.4771,NOM,expert
nadir,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
nantir,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
nougatine,0.4100,0.0300,10.5000,2.6128,1.4771,NOM,expert
noyautage,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
nuiteux,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
outillé,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
paierie,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
palefroi,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
paltoquet,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
pangermanisme,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
paréo,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
patinette,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
pharamineux,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
pharmaco,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
piqueux,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
pistard,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
pliure,0.4100,0.0300,10.5000,2.6128,1.4771,NOM,expert
pompéien,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
pressement,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
profitant,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
propagandiste,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
proscription,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
protal,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
provisionnel,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
prévôté,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
psychogène,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
pétulant,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
raboter,0.4100,0.0300,10.5000,2.6128,1.4771,VER,expert
radoub,0.4100,0.0300,10.5000,2.6128,1.4771,NOM,expert
rastaquouère,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
ravaudage,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
reboutonner,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
recréation,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
reculant,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
refoutre,0.4100,0.0300,10.5000,2.6128,1.4771,VER,expert
retendre,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
retranchement,0.4100,0.0300,10.5000,2.6128,1.4771,NOM,expert
rivetage,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
récipiendaire,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
réglette,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
rémanence,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
répugner,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
sanguine,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
saucissonner,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
scatologique,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
soufflement,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
spasmophilie,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
sulfater,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
surchoix,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
systole,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
teutonne,0.4100,0.0300,10.5000,2.6128,1.4771,NOM,expert
thalassothérapie,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
tirette,0.4100,0.0300,10.5000,2.6128,1.4771,NOM,expert
toiletter,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
toquante,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
tournicoter,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
trisaïeul,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
troposphère,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
tuber,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
tâcheron,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
vibratile,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
vivarium,0.4100,0.0300,10.5000,2.6128,1.4771,NOM,expert
zigomar,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
échouage,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
écouvillon,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
écumant,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
édénique,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
éjaculat,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
électif,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
épigramme,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
épistolier,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
équarri,0.2000,0.0100,10.5000,2.3010,1.0000,ADJ,expert
étrille,0.2000,0.0100,10.5000,2.3010,1.0000,NOM,expert
évider,0.2000,0.0100,10.5000,2.3010,1.0000,VER,expert
entrouvrir,2.3000,0.2100,10.5000,3.3617,2.3222,VER,intermediaire
mouflette,2.0900,0.1900,10.5000,3.3201,2.2788,NOM,intermediaire
foulée,5.3400,0.5000,10.4902,3.7275,2.6990,NOM,intermediaire
aisance,15.2000,1.4400,10.4897,4.1818,3.1584,NOM,debutant
